Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,505393,-,-,-,49.13,6.18,1,171,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Wind Direction,Wind Speed,Precipitable Water,Solar Zenith Angle,Surface Albedo,Pressure,Relative Humidity,Ozone,GHI,DHI,DNI,Fill Flag,Dew Point,Cloud Type,Clearsky GHI
2019,3,24,12,15,11,277,536,346,1.3,1.1,48.050000000000004,0.13,1004,75.04,0.354,635,277,536,0,6.7,0,635
2019,3,24,12,30,11.5,278,538,340,1.4000000000000001,1.1,47.77,0.13,1004,72.60000000000001,0.354,639,278,538,0,6.7,0,639
2019,3,24,12,45,11.9,273,547,335,1.6,1.1,47.71,0.13,1004,72.41,0.354,642,273,547,0,7.1000000000000005,1,642
2019,3,24,13,0,12.4,273,546,329,1.7000000000000002,1.1,47.86,0.13,1004,70.08,0.354,426,317,162,0,7.1000000000000005,2,639
2019,3,24,13,15,12.600000000000001,272,543,327,1.8,1.1,48.230000000000004,0.13,1004,69.16,0.354,318,285,50,0,7.1000000000000005,2,634
2019,3,24,13,30,12.8,270,539,325,1.9000000000000001,1.1,48.800000000000004,0.13,1003,68.2,0.354,454,306,226,0,7.1000000000000005,2,625
2019,3,24,13,45,13,280,507,323,2.1,1.1,49.58,0.13,1003,67.28,0.354,211,205,9,0,7.1000000000000005,3,608
2019,3,24,14,0,13.200000000000001,276,499,321,2.2,1.1,50.550000000000004,0.13,1003,66.41,0.353,205,200,8,0,7.1000000000000005,3,593
2019,3,24,14,15,13.200000000000001,272,489,321,2.3000000000000003,1.1,51.7,0.13,1003,66.41,0.354,178,176,3,0,7.1000000000000005,4,575
2019,3,24,14,30,13.200000000000001,266,476,322,2.4000000000000004,1.2000000000000002,53.01,0.13,1003,66.41,0.354,288,256,54,0,7.1000000000000005,3,552
2019,3,24,14,45,13.100000000000001,268,441,322,2.4000000000000004,1.2000000000000002,54.480000000000004,0.13,1003,66.33,0.354,263,238,43,0,7,3,525
2019,3,24,15,0,13.100000000000001,261,426,322,2.5,1.2000000000000002,56.09,0.13,1003,66.33,0.355,290,244,82,0,7,2,498
2019,3,24,15,15,13,252,409,323,2.5,1.2000000000000002,57.82,0.13,1003,66.76,0.355,169,167,3,0,7,3,469
2019,3,24,15,30,12.8,242,389,324,2.5,1.2000000000000002,59.67,0.13,1003,67.64,0.356,162,161,3,0,7,8,438
2019,3,24,15,45,12.700000000000001,241,338,325,2.5,1.2000000000000002,61.620000000000005,0.13,1003,68.99,0.357,36,36,0,0,7.2,4,402
2019,3,24,16,0,12.5,228,314,326,2.4000000000000004,1.2000000000000002,63.660000000000004,0.13,1003,69.9,0.358,150,148,4,0,7.2,7,367
2019,3,24,16,15,12.3,213,288,327,2.3000000000000003,1.2000000000000002,65.77,0.13,1003,70.82000000000001,0.358,99,99,0,0,7.2,7,331
2019,3,24,16,30,12,196,260,328,2.1,1.2000000000000002,67.95,0.13,1003,72.23,0.358,23,23,0,0,7.2,7,294
2019,3,24,16,45,11.700000000000001,177,229,329,2,1.3,70.2,0.13,1003,77.8,0.358,91,91,0,0,8,7,254
2019,3,24,17,0,11.5,157,196,330,1.8,1.3,72.49,0.13,1003,78.83,0.358,58,58,0,0,8,7,215
2019,3,24,17,15,11.100000000000001,134,161,332,1.7000000000000002,1.3,74.82000000000001,0.13,1003,80.94,0.356,48,48,0,3,8,7,176
2019,3,24,17,30,10.700000000000001,110,125,333,1.6,1.3,77.18,0.13,1003,83.12,0.355,39,39,0,3,8,7,138
2019,3,24,17,45,10.3,86,114,335,1.5,1.3,79.57000000000001,0.13,1003,84.53,0.353,31,31,0,3,7.800000000000001,7,107
2019,3,24,18,0,9.9,61,73,336,1.5,1.3,81.97,0.13,1003,86.81,0.352,7,7,0,3,7.800000000000001,4,71
2019,3,24,18,15,9.600000000000001,36,37,338,1.5,1.3,84.37,0.13,1003,88.57000000000001,0.35100000000000003,5,5,0,3,7.800000000000001,4,40
2019,3,24,18,30,9.3,15,11,339,1.5,1.3,86.75,0.13,1003,90.37,0.35100000000000003,3,3,0,3,7.800000000000001,4,16
2019,3,24,18,45,9,0,0,341,1.5,1.3,89.02,0.13,1003,86.92,0.35100000000000003,0,0,0,0,6.9,4,0
2019,3,24,19,0,8.700000000000001,0,0,342,1.6,1.3,91.87,0.13,1003,88.69,0.35000000000000003,0,0,0,0,6.9,4,0
2019,3,24,19,15,8.5,0,0,343,1.6,1.2000000000000002,94.31,0.13,1003,89.9,0.352,0,0,0,0,6.9,3,0
2019,3,24,19,30,8.3,0,0,343,1.6,1.2000000000000002,96.73,0.13,1003,91.12,0.353,0,0,0,0,6.9,3,0
2019,3,24,19,45,8,0,0,344,1.7000000000000002,1.2000000000000002,99.13,0.13,1003,87.14,0.355,0,0,0,0,6,0,0
2019,3,24,20,0,7.800000000000001,0,0,344,1.7000000000000002,1.2000000000000002,101.5,0.13,1003,88.33,0.357,0,0,0,0,6,0,0
2019,3,24,20,15,7.5,0,0,344,1.8,1.1,103.84,0.13,1003,90.16,0.358,0,0,0,0,6,0,0
2019,3,24,20,30,7.2,0,0,345,1.9000000000000001,1.1,106.13,0.13,1004,92.11,0.359,0,0,0,0,6,0,0
2019,3,24,20,45,7,0,0,345,2,1.1,108.38,0.13,1004,85.34,0.361,0,0,0,0,4.7,0,0
2019,3,24,21,0,6.7,0,0,345,2,1.1,110.56,0.13,1004,87.12,0.362,0,0,0,0,4.7,0,0
2019,3,24,21,15,6.300000000000001,0,0,345,2.1,1,112.68,0.13,1004,89.54,0.364,0,0,0,0,4.7,0,0
2019,3,24,21,30,6,0,0,346,2.1,1,114.72,0.13,1004,91.41,0.365,0,0,0,0,4.7,0,0
2019,3,24,21,45,5.7,0,0,346,2.1,1,116.68,0.13,1004,84.23,0.366,0,0,0,0,3.2,0,0
2019,3,24,22,0,5.4,0,0,346,2.2,0.9,118.53,0.13,1004,85.99,0.368,0,0,0,0,3.2,0,0
2019,3,24,22,15,5,0,0,346,2.1,0.9,120.28,0.13,1004,88.41,0.369,0,0,0,0,3.2,0,0
2019,3,24,22,30,4.6000000000000005,0,0,346,2.1,0.9,121.91,0.13,1004,90.91,0.37,0,0,0,0,3.2,0,0
2019,3,24,22,45,4.2,0,0,347,2,0.8,123.41,0.13,1004,84.36,0.371,0,0,0,0,1.8,0,0
2019,3,24,23,0,3.8000000000000003,0,0,347,1.9000000000000001,0.8,124.76,0.13,1003,86.67,0.373,0,0,0,0,1.8,0,0
2019,3,24,23,15,3.4000000000000004,0,0,346,1.9000000000000001,0.8,125.96000000000001,0.13,1003,89.14,0.374,0,0,0,0,1.8,0,0
2019,3,24,23,30,3.1,0,0,345,1.8,0.8,126.98,0.13,1003,91.05,0.375,0,0,0,0,1.8,0,0
2019,3,24,23,45,2.8000000000000003,0,0,344,1.7000000000000002,0.8,127.83,0.13,1003,86.11,0.376,0,0,0,0,0.7000000000000001,0,0
2019,3,25,0,0,2.4000000000000004,0,0,343,1.6,0.7000000000000001,128.49,0.13,1003,88.59,0.377,0,0,0,0,0.7000000000000001,0,0
2019,3,25,0,15,2.4000000000000004,0,0,343,1.6,0.7000000000000001,128.95,0.13,1003,88.59,0.377,0,0,0,0,0.7000000000000001,0,0
2019,3,25,0,30,2.4000000000000004,0,0,343,1.6,0.7000000000000001,129.21,0.13,1003,88.59,0.377,0,0,0,0,0.7000000000000001,0,0
2019,3,25,0,45,2.4000000000000004,0,0,343,1.6,0.7000000000000001,129.26,0.13,1003,88.59,0.377,0,0,0,0,0.7000000000000001,0,0
2019,3,25,1,0,1.4000000000000001,0,0,336,1.4000000000000001,0.7000000000000001,129.1,0.14,1003,89.56,0.382,0,0,0,0,-0.1,0,0
2019,3,25,1,15,1.2000000000000002,0,0,334,1.4000000000000001,0.7000000000000001,128.74,0.14,1003,90.85000000000001,0.383,0,0,0,0,-0.1,0,0
2019,3,25,1,30,1,0,0,331,1.3,0.7000000000000001,128.18,0.14,1003,92.17,0.385,0,0,0,0,-0.1,0,0
2019,3,25,1,45,0.8,0,0,329,1.3,0.7000000000000001,127.43,0.14,1003,90.03,0.387,0,0,0,0,-0.6000000000000001,0,0
2019,3,25,2,0,0.6000000000000001,0,0,326,1.3,0.7000000000000001,126.49000000000001,0.14,1003,91.33,0.388,0,0,0,0,-0.6000000000000001,0,0
2019,3,25,2,15,0.5,0,0,323,1.3,0.7000000000000001,125.37,0.14,1003,92,0.389,0,0,0,0,-0.6000000000000001,0,0
2019,3,25,2,30,0.30000000000000004,0,0,320,1.3,0.7000000000000001,124.09,0.14,1002,93.24,0.391,0,0,0,0,-0.7000000000000001,0,0
2019,3,25,2,45,0.2,0,0,317,1.3,0.7000000000000001,122.67,0.14,1002,91.87,0.392,0,0,0,0,-1,0,0
2019,3,25,3,0,0,0,0,314,1.3,0.6000000000000001,121.10000000000001,0.14,1002,93.21000000000001,0.393,0,0,0,0,-1,0,0
2019,3,25,3,15,-0.1,0,0,311,1.4000000000000001,0.7000000000000001,119.41,0.14,1002,93.88,0.394,0,0,0,0,-1,0,0
2019,3,25,3,30,-0.2,0,0,308,1.4000000000000001,0.7000000000000001,117.60000000000001,0.14,1002,94.57000000000001,0.395,0,0,0,0,-1,4,0
2019,3,25,3,45,-0.30000000000000004,0,0,305,1.4000000000000001,0.7000000000000001,115.69,0.14,1002,93.97,0.396,0,0,0,0,-1.2000000000000002,4,0
2019,3,25,4,0,-0.4,0,0,301,1.4000000000000001,0.7000000000000001,113.69,0.14,1002,94.65,0.397,0,0,0,0,-1.2000000000000002,0,0
2019,3,25,4,15,-0.4,0,0,299,1.5,0.7000000000000001,111.60000000000001,0.14,1002,94.65,0.397,0,0,0,0,-1.2000000000000002,0,0
2019,3,25,4,30,-0.5,0,0,297,1.6,0.7000000000000001,109.45,0.14,1002,95.34,0.398,0,0,0,0,-1.2000000000000002,0,0
2019,3,25,4,45,-0.5,0,0,295,1.6,0.8,107.23,0.14,1002,95.65,0.398,0,0,0,0,-1.1,0,0
2019,3,25,5,0,-0.5,0,0,293,1.7000000000000002,0.8,104.96000000000001,0.14,1002,95.65,0.399,0,0,0,0,-1.1,0,0
2019,3,25,5,15,-0.4,0,0,292,1.8,0.8,102.64,0.14,1002,94.96000000000001,0.399,0,0,0,0,-1.1,0,0
2019,3,25,5,30,-0.30000000000000004,0,0,292,2,0.8,100.28,0.14,1002,94.27,0.399,0,0,0,0,-1.1,0,0
2019,3,25,5,45,-0.1,0,0,291,2.1,0.8,97.89,0.14,1002,95.68,0.4,0,0,0,0,-0.7000000000000001,0,0
2019,3,25,6,0,0,0,0,291,2.3000000000000003,0.9,95.47,0.14,1002,94.99,0.4,0,0,0,0,-0.7000000000000001,0,0
2019,3,25,6,15,0.4,0,0,291,2.5,0.9,93.03,0.14,1002,92.28,0.4,0,0,0,0,-0.7000000000000001,0,0
2019,3,25,6,30,0.9,0,0,292,2.8000000000000003,0.9,89.99,0.14,1002,89.02,0.4,0,0,0,0,-0.7000000000000001,1,0
2019,3,25,6,45,1.3,16,94,292,3.1,0.9,87.83,0.14,1002,93.31,0.4,20,16,94,0,0.30000000000000004,1,20
2019,3,25,7,0,1.8,30,211,293,3.4000000000000004,0.9,85.49,0.14,1002,90.03,0.4,46,30,211,0,0.30000000000000004,1,46
2019,3,25,7,15,2.3000000000000003,42,318,294,3.5,0.9,83.09,0.14,1002,86.88,0.4,80,42,318,0,0.30000000000000004,1,80
2019,3,25,7,30,2.9000000000000004,52,406,296,3.6,0.9,80.68,0.14,1002,83.26,0.4,7,7,0,3,0.30000000000000004,7,118
2019,3,25,7,45,3.5,61,482,297,3.6,0.9,78.28,0.14,1003,88.68,0.4,8,8,0,3,1.8,7,159
2019,3,25,8,0,4,69,543,299,3.7,0.9,75.89,0.14,1003,85.62,0.4,10,10,0,3,1.8,7,201
2019,3,25,8,15,4.6000000000000005,75,594,301,3.9000000000000004,0.9,73.53,0.14,1003,82.10000000000001,0.4,12,12,0,0,1.8,7,244
2019,3,25,8,30,5.2,81,642,304,4.2,0.8,71.21000000000001,0.14,1003,78.74,0.4,14,14,0,0,1.8,7,288
2019,3,25,8,45,5.800000000000001,81,703,306,4.4,0.8,68.93,0.14,1003,80.43,0.4,14,14,0,0,2.7,7,334
2019,3,25,9,0,6.4,84,734,308,4.6000000000000005,0.8,66.71000000000001,0.14,1003,77.17,0.4,29,29,0,0,2.7,4,375
2019,3,25,9,15,6.7,88,760,310,4.800000000000001,0.8,64.54,0.14,1003,75.60000000000001,0.399,225,181,103,0,2.7,7,415
2019,3,25,9,30,7,92,783,311,4.9,0.8,62.45,0.14,1003,74.06,0.399,336,176,345,0,2.7,7,454
2019,3,25,9,45,7.300000000000001,86,834,312,5.1000000000000005,0.7000000000000001,60.44,0.14,1003,67.44,0.399,320,211,221,0,1.7000000000000002,2,497
2019,3,25,10,0,7.6000000000000005,89,850,314,5.300000000000001,0.7000000000000001,58.53,0.14,1003,66.07000000000001,0.398,532,89,850,0,1.7000000000000002,1,532
2019,3,25,10,15,7.9,91,864,314,5.300000000000001,0.7000000000000001,56.72,0.14,1003,64.74,0.398,565,91,864,0,1.7000000000000002,1,565
2019,3,25,10,30,8.1,93,876,315,5.4,0.7000000000000001,55.03,0.14,1003,63.870000000000005,0.397,49,49,0,0,1.7000000000000002,4,594
2019,3,25,10,45,8.4,89,898,315,5.5,0.7000000000000001,53.480000000000004,0.14,1003,57.25,0.396,52,52,0,0,0.4,4,623
2019,3,25,11,0,8.6,91,906,316,5.5,0.7000000000000001,52.06,0.14,1003,56.480000000000004,0.396,436,274,265,0,0.4,2,648
2019,3,25,11,15,8.700000000000001,92,913,316,5.6000000000000005,0.7000000000000001,50.81,0.14,1003,56.1,0.396,441,287,243,0,0.4,2,669
2019,3,25,11,30,8.8,93,919,317,5.6000000000000005,0.7000000000000001,49.730000000000004,0.14,1003,55.72,0.395,687,93,919,0,0.4,1,687
2019,3,25,11,45,8.9,93,924,317,5.6000000000000005,0.7000000000000001,48.84,0.14,1003,53.75,0.395,159,159,0,0,0,4,701
2019,3,25,12,0,9,93,928,318,5.6000000000000005,0.7000000000000001,48.14,0.14,1003,53.39,0.395,498,297,302,0,0,2,713
2019,3,25,12,15,9.1,94,930,318,5.7,0.7000000000000001,47.65,0.14,1003,53.03,0.395,403,317,128,0,0,4,721
2019,3,25,12,30,9.1,95,931,319,5.7,0.7000000000000001,47.38,0.14,1003,53.03,0.395,433,321,166,0,0,4,725
2019,3,25,12,45,9.200000000000001,101,911,319,5.7,0.8,47.32,0.14,1003,53.22,0.396,566,258,454,0,0.2,2,719
2019,3,25,13,0,9.200000000000001,102,910,320,5.7,0.8,47.47,0.14,1003,53.22,0.396,419,320,146,0,0.2,4,717
2019,3,25,13,15,9.200000000000001,101,908,321,5.7,0.8,47.85,0.14,1003,53.22,0.396,270,254,24,0,0.2,4,711
2019,3,25,13,30,9.200000000000001,101,905,321,5.7,0.8,48.43,0.14,1003,53.22,0.397,368,305,94,0,0.2,4,702
2019,3,25,13,45,9.200000000000001,108,885,322,5.7,0.8,49.22,0.14,1003,55.230000000000004,0.397,686,108,885,0,0.7000000000000001,0,686
2019,3,25,14,0,9.3,107,879,322,5.7,0.8,50.2,0.14,1003,54.86,0.397,312,276,56,0,0.7000000000000001,4,670
2019,3,25,14,15,9.3,106,873,323,5.7,0.8,51.35,0.14,1003,54.86,0.397,374,289,136,0,0.7000000000000001,4,651
2019,3,25,14,30,9.200000000000001,105,864,323,5.7,0.8,52.68,0.14,1003,55.230000000000004,0.397,173,172,2,0,0.7000000000000001,4,629
2019,3,25,14,45,9.200000000000001,110,836,324,5.7,0.8,54.15,0.14,1003,57.08,0.396,328,264,108,0,1.1,4,600
2019,3,25,15,0,9.200000000000001,109,824,325,5.7,0.8,55.77,0.14,1003,57.08,0.396,572,109,824,0,1.1,1,572
2019,3,25,15,15,9.1,106,806,326,5.6000000000000005,0.9,57.51,0.14,1003,57.46,0.396,539,106,806,0,1.1,0,539
2019,3,25,15,30,9,103,789,327,5.6000000000000005,0.9,59.370000000000005,0.14,1003,57.85,0.395,253,217,72,0,1.1,4,506
2019,3,25,15,45,8.9,109,744,327,5.5,0.9,61.33,0.14,1003,59.6,0.395,176,170,13,0,1.5,4,466
2019,3,25,16,0,8.8,106,721,328,5.5,0.9,63.370000000000005,0.14,1003,60,0.394,35,35,0,0,1.5,4,429
2019,3,25,16,15,8.6,101,695,329,5.300000000000001,0.9,65.49,0.14,1003,60.81,0.394,50,50,0,0,1.5,4,390
2019,3,25,16,30,8.4,97,665,329,5.1000000000000005,0.9,67.68,0.14,1003,61.64,0.394,135,132,7,0,1.5,4,349
2019,3,25,16,45,8.1,92,627,329,4.9,0.9,69.93,0.14,1003,65.52,0.393,50,50,0,0,2,4,307
2019,3,25,17,0,7.9,86,585,330,4.7,0.9,72.23,0.14,1003,66.41,0.393,88,88,0,0,2,4,265
2019,3,25,17,15,7.5,80,536,329,4.5,0.9,74.56,0.14,1003,68.24,0.393,66,66,0,0,2,4,223
2019,3,25,17,30,7.1000000000000005,72,478,329,4.2,0.9,76.93,0.14,1003,70.13,0.394,52,52,0,3,2,4,180
2019,3,25,17,45,6.6000000000000005,61,427,329,3.9000000000000004,0.9,79.32000000000001,0.14,1004,75.13,0.394,39,39,0,3,2.5,4,140
2019,3,25,18,0,6.2,51,345,329,3.7,0.9,81.72,0.14,1004,77.22,0.394,28,28,0,3,2.5,4,101
2019,3,25,18,15,5.9,39,246,329,3.6,0.9,84.13,0.14,1004,78.83,0.394,18,18,0,3,2.5,4,65
2019,3,25,18,30,5.5,26,132,329,3.5,0.9,86.51,0.14,1004,81.04,0.395,34,26,132,0,2.5,0,34
2019,3,25,18,45,5.2,12,30,329,3.4000000000000004,0.9,88.79,0.14,1004,83.07000000000001,0.395,12,12,30,5,2.6,4,12
2019,3,25,19,0,4.9,0,0,329,3.4000000000000004,0.9,91.62,0.14,1004,84.82000000000001,0.396,0,0,0,0,2.6,1,0
2019,3,25,19,15,4.6000000000000005,0,0,328,3.2,0.9,94.06,0.14,1004,86.61,0.396,0,0,0,0,2.6,0,0
2019,3,25,19,30,4.4,0,0,328,3.1,0.9,96.48,0.14,1004,87.83,0.396,0,0,0,0,2.6,0,0
2019,3,25,19,45,4.2,0,0,327,3,0.9,98.88,0.14,1005,89.05,0.396,0,0,0,0,2.6,0,0
2019,3,25,20,0,4,0,0,327,2.9000000000000004,0.9,101.24000000000001,0.14,1005,90.31,0.396,0,0,0,0,2.6,1,0
2019,3,25,20,15,3.8000000000000003,0,0,327,2.8000000000000003,0.9,103.58,0.14,1005,91.58,0.395,0,0,0,0,2.6,0,0
2019,3,25,20,30,3.6,0,0,327,2.8000000000000003,0.9,105.87,0.14,1005,92.88,0.395,0,0,0,0,2.6,4,0
2019,3,25,20,45,3.5,0,0,327,2.8000000000000003,0.9,108.10000000000001,0.14,1005,93.51,0.395,0,0,0,0,2.6,0,0
2019,3,25,21,0,3.3000000000000003,0,0,327,2.7,0.9,110.28,0.14,1005,94.84,0.395,0,0,0,0,2.6,0,0
2019,3,25,21,15,3.2,0,0,328,2.7,0.9,112.39,0.14,1005,95.51,0.395,0,0,0,0,2.6,0,0
2019,3,25,21,30,3,0,0,329,2.7,0.9,114.43,0.14,1005,96.87,0.395,0,0,0,0,2.6,4,0
2019,3,25,21,45,2.9000000000000004,0,0,329,2.6,0.8,116.38,0.14,1006,98.18,0.395,0,0,0,0,2.6,4,0
2019,3,25,22,0,2.8000000000000003,0,0,330,2.6,0.8,118.23,0.14,1006,98.88,0.395,0,0,0,0,2.6,1,0
2019,3,25,22,15,2.7,0,0,332,2.6,0.8,119.97,0.14,1006,99.58,0.394,0,0,0,0,2.6,4,0
2019,3,25,22,30,2.6,0,0,333,2.6,0.8,121.59,0.14,1006,100,0.394,0,0,0,0,2.6,4,0
2019,3,25,22,45,2.5,0,0,334,2.5,0.8,123.07000000000001,0.14,1006,100,0.394,0,0,0,0,2.5,1,0
2019,3,25,23,0,2.5,0,0,336,2.5,0.8,124.42,0.14,1006,100,0.393,0,0,0,0,2.5,0,0
2019,3,25,23,15,2.5,0,0,338,2.6,0.8,125.60000000000001,0.14,1006,100,0.393,0,0,0,0,2.5,0,0
2019,3,25,23,30,2.5,0,0,340,2.6,0.8,126.62,0.14,1006,100,0.392,0,0,0,0,2.5,0,0
2019,3,25,23,45,2.6,0,0,342,2.6,0.8,127.46000000000001,0.14,1006,100,0.392,0,0,0,0,2.6,0,0
2019,3,26,0,0,2.6,0,0,344,2.7,0.8,128.11,0.14,1007,100,0.391,0,0,0,0,2.6,4,0
2019,3,26,0,15,2.6,0,0,344,2.7,0.8,128.57,0.14,1007,100,0.391,0,0,0,0,2.6,1,0
2019,3,26,0,30,2.6,0,0,344,2.7,0.8,128.82,0.14,1007,100,0.391,0,0,0,0,2.6,4,0
2019,3,26,0,45,2.6,0,0,344,2.7,0.8,128.87,0.14,1007,100,0.391,0,0,0,0,2.6,4,0
2019,3,26,1,0,2.7,0,0,350,2.8000000000000003,0.7000000000000001,128.71,0.14,1007,98.33,0.388,0,0,0,0,2.5,4,0
2019,3,26,1,15,2.7,0,0,351,2.8000000000000003,0.7000000000000001,128.34,0.14,1007,98.33,0.387,0,0,0,0,2.5,4,0
2019,3,26,1,30,2.7,0,0,351,2.8000000000000003,0.7000000000000001,127.78,0.14,1007,98.33,0.385,0,0,0,0,2.5,4,0
2019,3,26,1,45,2.6,0,0,351,2.8000000000000003,0.7000000000000001,127.03,0.14,1007,96.45,0.384,0,0,0,0,2.1,4,0
2019,3,26,2,0,2.6,0,0,351,2.8000000000000003,0.7000000000000001,126.09,0.14,1007,96.45,0.383,0,0,0,0,2.1,4,0
2019,3,26,2,15,2.6,0,0,351,2.8000000000000003,0.7000000000000001,124.97,0.14,1007,96.45,0.382,0,0,0,0,2.1,4,0
2019,3,26,2,30,2.5,0,0,351,2.7,0.7000000000000001,123.7,0.14,1008,97.24000000000001,0.38,0,0,0,0,2.1,4,0
2019,3,26,2,45,2.5,0,0,352,2.6,0.7000000000000001,122.28,0.14,1008,95.32000000000001,0.379,0,0,0,0,1.8,4,0
2019,3,26,3,0,2.5,0,0,352,2.6,0.7000000000000001,120.71000000000001,0.14,1008,95.32000000000001,0.378,0,0,0,0,1.8,4,0
2019,3,26,3,15,2.4000000000000004,0,0,352,2.5,0.7000000000000001,119.02,0.14,1008,96,0.376,0,0,0,0,1.8,4,0
2019,3,26,3,30,2.4000000000000004,0,0,352,2.5,0.7000000000000001,117.22,0.14,1008,96,0.374,0,0,0,0,1.8,4,0
2019,3,26,3,45,2.4000000000000004,0,0,352,2.4000000000000004,0.7000000000000001,115.31,0.14,1008,95.16,0.373,0,0,0,0,1.7000000000000002,1,0
2019,3,26,4,0,2.4000000000000004,0,0,352,2.4000000000000004,0.7000000000000001,113.32000000000001,0.14,1008,95.16,0.371,0,0,0,0,1.7000000000000002,0,0
2019,3,26,4,15,2.4000000000000004,0,0,353,2.4000000000000004,0.7000000000000001,111.24000000000001,0.14,1008,95.16,0.37,0,0,0,0,1.7000000000000002,0,0
2019,3,26,4,30,2.4000000000000004,0,0,354,2.4000000000000004,0.7000000000000001,109.08,0.14,1008,95.16,0.369,0,0,0,0,1.7000000000000002,1,0
2019,3,26,4,45,2.4000000000000004,0,0,355,2.4000000000000004,0.7000000000000001,106.87,0.14,1009,95.31,0.367,0,0,0,0,1.7000000000000002,4,0
2019,3,26,5,0,2.5,0,0,356,2.4000000000000004,0.7000000000000001,104.60000000000001,0.14,1009,94.63,0.366,0,0,0,0,1.7000000000000002,1,0
2019,3,26,5,15,2.5,0,0,357,2.3000000000000003,0.7000000000000001,102.28,0.14,1009,94.63,0.365,0,0,0,0,1.7000000000000002,1,0
2019,3,26,5,30,2.5,0,0,357,2.3000000000000003,0.7000000000000001,99.92,0.14,1009,94.63,0.364,0,0,0,0,1.7000000000000002,1,0
2019,3,26,5,45,2.5,0,0,358,2.3000000000000003,0.7000000000000001,97.54,0.14,1009,94.64,0.364,0,0,0,0,1.7000000000000002,0,0
2019,3,26,6,0,2.5,0,0,358,2.3000000000000003,0.7000000000000001,95.12,0.14,1009,94.64,0.363,0,0,0,0,1.7000000000000002,1,0
2019,3,26,6,15,2.6,0,0,269,2.3000000000000003,0.7000000000000001,92.69,0.14,1009,93.97,0.362,0,0,0,0,1.7000000000000002,4,0
2019,3,26,6,30,2.6,0,0,180,2.3000000000000003,0.7000000000000001,89.7,0.14,1009,93.97,0.361,0,0,0,0,1.7000000000000002,1,0
2019,3,26,6,45,2.7,20,107,90,2.3000000000000003,0.7000000000000001,87.51,0.14,1010,93.28,0.36,11,11,0,3,1.7000000000000002,4,24
2019,3,26,7,0,2.7,34,223,1,2.4000000000000004,0.7000000000000001,85.15,0.14,1010,93.28,0.359,53,34,223,0,1.7000000000000002,0,53
2019,3,26,7,15,2.9000000000000004,46,326,1,2.4000000000000004,0.7000000000000001,82.75,0.14,1010,91.97,0.358,87,46,326,0,1.7000000000000002,0,87
2019,3,26,7,30,3.1,57,412,2,2.4000000000000004,0.7000000000000001,80.33,0.14,1010,90.68,0.358,126,57,412,0,1.7000000000000002,1,126
2019,3,26,7,45,3.3000000000000003,67,480,2,2.4000000000000004,0.7000000000000001,77.93,0.14,1010,90.72,0.357,167,67,480,0,1.9000000000000001,0,167
2019,3,26,8,0,3.4000000000000004,75,540,2,2.4000000000000004,0.7000000000000001,75.54,0.14,1010,90.08,0.356,210,75,540,0,1.9000000000000001,0,210
2019,3,26,8,15,3.8000000000000003,82,591,2,2.4000000000000004,0.7000000000000001,73.18,0.14,1010,87.58,0.355,253,82,591,0,1.9000000000000001,0,253
2019,3,26,8,30,4.2,89,634,3,2.4000000000000004,0.7000000000000001,70.85000000000001,0.14,1010,85.16,0.355,296,89,634,0,1.9000000000000001,1,296
2019,3,26,8,45,4.6000000000000005,90,687,3,2.4000000000000004,0.7000000000000001,68.57000000000001,0.14,1010,83.83,0.354,341,90,687,0,2.1,0,341
2019,3,26,9,0,5,95,718,3,2.4000000000000004,0.7000000000000001,66.34,0.14,1011,81.61,0.353,383,95,718,0,2.1,0,383
2019,3,26,9,15,5.6000000000000005,99,744,4,2.4000000000000004,0.7000000000000001,64.18,0.14,1011,78.28,0.352,423,99,744,0,2.1,0,423
2019,3,26,9,30,6.1000000000000005,102,767,4,2.4000000000000004,0.7000000000000001,62.08,0.14,1011,75.63,0.352,296,198,208,0,2.1,2,461
2019,3,26,9,45,6.6000000000000005,99,806,5,2.4000000000000004,0.7000000000000001,60.07,0.14,1011,71.69,0.35100000000000003,501,99,806,0,1.8,1,501
